Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,52.035150736338665,29.679460334195305,27.64365945178711
1,56.6983051007397,32.269128332188956,30.04253743722878
2,38.89232310032939,27.427329791802844,25.630763304313604
3,36.90519600498153,25.15221970450193,23.569355441411368
4,57.881775757654495,32.49646911568524,30.27175225321645
5,53.41064327093462,30.265094445242152,28.246670321492353
6,55.05379733136233,31.849192312389526,29.654006419841743
7,39.19719891581089,27.983667910844233,26.162344090283817
8,52.405150357397915,29.668596175397695,27.728847419019306
9,82.99718405045891,45.19439297216856,42.0029807236923
