Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,52.924741745749884,31.131134490391418,29.06871949430404
1,57.26201239842098,33.471692360204145,31.24089421974623
2,39.47418827087958,28.228677734367963,26.479211362174993
3,37.49967242380116,26.402690845924027,24.672639007990902
4,58.87601936220362,34.10429088846276,31.746160463321253
5,53.16930114392537,31.271567423249458,29.266979767912954
6,55.82094518404212,33.34087975938168,31.14141316924958
7,39.80592098380351,29.222056032568073,27.37392398689148
8,52.52089192876454,30.911884517634235,28.917724394080963
9,83.93024065861425,47.43250953367979,43.991156399721824
