Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.769372034814442,8.872332139649746,8.618857806333555
1,10.578816596280856,8.564329219008723,8.316655095252955
2,10.438197870976158,8.518092744113755,8.264892068043988
3,11.320462041934869,8.943103573338387,8.665178875504594
4,10.630803921263656,8.730915555867169,8.468788100942167
5,11.974506472742418,9.0092537601161,8.727669684692284
6,10.1045702087604,8.371278987847468,8.133458562056344
7,11.517820042213291,9.067403289915905,8.77240584258309
8,11.087986381519128,8.93796841999437,8.665967169285553
9,10.22167127816063,8.313523646888406,8.081894757095947
