Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,69.5399298167142,40.11370888414247,36.45272229645593
1,100.16648609543228,51.679230100040684,46.88025519117792
2,41.38479507424837,31.53546865126924,29.784133868361042
3,55.39292402049105,35.24227168223996,32.12106966409267
4,69.95108631997078,44.265493386171244,40.140068817799715
5,57.23112603643054,38.374068754568114,34.86192788648736
6,58.922167207368055,40.49332488579367,36.62529926032597
7,54.318447884038626,37.62316817477963,34.227311070799594
8,58.85027641118178,39.17351624235475,35.500557678341266
9,100.94783930813995,51.91725819214508,47.087601531514835
