Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,41.03172953237559,25.533626458346724,24.122069167618644
1,44.081240032282864,27.494030304561008,25.973747816106815
2,35.84791264891871,23.62427073842708,22.470360938028747
3,33.74162805361643,21.938152353199428,20.846754657767278
4,45.18643744310391,27.695875804737277,26.09396544177693
5,41.337946231096154,25.897548087442843,24.4709949304118
6,43.2607187260713,27.40305693358259,25.95072221059602
7,36.22676286250003,24.244052774234667,23.027371064140297
8,40.0962634321372,25.535068827403528,24.22487947333928
9,64.88529027929937,37.93842676989962,35.526680119170614
