Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,86.92385378090597,59.702144639184596,53.36017303453298
1,133.24513420445868,80.32411335751205,71.42701089208677
2,50.01868253720454,37.46960843650845,35.54169460706639
3,68.60693678173625,49.540873589680245,45.45009935389089
4,87.20423875783257,62.40823089403159,57.39028353751958
5,70.77210323099212,51.455979831123685,47.81504566999793
6,72.78910068731703,53.01683294269922,49.71946192748495
7,66.91821978795454,48.93316217393169,45.913298195946126
8,72.83062822627355,52.9307131005477,49.161101229968935
9,140.98388070973633,79.62618020477954,70.73931734207547
