Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,76.6508428102891,47.93449918845353,42.89528008093137
1,116.64527339883325,62.92214244431436,56.44478310997299
2,44.98075798635695,34.016498349545984,32.28710508240067
3,60.80432134548242,42.04392924708558,37.94875288109665
4,77.01625121067514,52.890943959968546,47.73141926461468
5,62.78245832191658,44.636723609517084,40.616207192203646
6,64.61567616604748,46.757346323891724,42.966429943052006
7,59.49381031196731,43.29090988380646,39.78738208563608
8,64.58107842590292,45.8902869469908,41.77872121518461
9,123.22910506336767,62.46078822688286,56.00315651545184
