Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,14.589187311002643,11.40698202504569,10.956169609535124
1,14.36989405406129,11.209653012604017,10.76518292808679
2,14.008700427485094,11.02058728074522,10.60892810151649
3,15.448016593618505,12.021103487041508,11.538797197967707
4,14.344277887717446,11.20741452548869,10.76881958373377
5,16.69531251378119,12.85719680770849,12.327124561857019
6,13.535573563670573,10.687813539444821,10.292120461924611
7,15.71753999716324,12.228525979725392,11.737738693875244
8,15.002441889535113,11.714602536167636,11.240494040070757
9,13.827213393678436,10.836963450023575,10.423772396905578
