Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,13.49034119427606,11.042689454595923,10.719935992770473
1,13.928432456620754,11.249706923402298,10.884159033612505
2,14.208717902866177,11.549650599182502,11.151867305539493
3,16.203406655205605,12.885613022107272,12.416554114689227
4,13.481018259652277,10.993595791640915,10.654234149934965
5,17.62997380552956,13.739996507902298,13.177728402935529
6,13.325978560532086,10.82355717412118,10.491460130317119
7,16.52471784000142,13.121564092053166,12.64028534952208
8,14.745854188486362,11.918745834579536,11.526582276120559
9,14.034213947182876,11.280008117442922,10.892156835467809
