Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,20.025906364440885,13.949753311425162,12.924036156173312
1,23.375977040512453,16.34337377832439,15.194385076333097
2,25.896927136149614,18.150332515312435,16.923958696710244
3,34.52769219595746,24.20691463738322,22.630650428437335
4,17.952681583075094,12.348306479097435,11.339518960381458
5,61.11328206485905,42.80832003525574,40.09263484173589
6,21.338927249231407,14.951182075679462,13.91156583099064
7,34.98518796513065,24.548928504345902,22.96767707089367
8,22.344172197986424,15.571155560348735,14.43747466392011
9,16.963614239341496,11.765385666544379,10.868182514300035
