Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,50.603178121795764,29.523341788904503,27.647239032443828
1,55.20269358223002,31.834529786418948,29.789610741567277
2,38.83707495350387,26.822508195523113,25.26333727631863
3,36.87776170995261,24.973065152649127,23.429441683676636
4,56.10957659514146,32.21799350550801,30.112984888724522
5,51.21921912317717,29.838777862083727,27.998055446631334
6,54.095858443442296,31.632985684951183,29.633561562653757
7,39.1214862175011,27.683114217678416,26.014777370279127
8,50.16868621673248,29.378753854640337,27.607273927299488
9,80.69573714896545,44.838672642734835,41.77057896830791
