Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,14.921184928529641,12.08266059928363,11.679208889193006
1,14.754943595661988,11.93250173361301,11.523489006529404
2,14.47992154720375,11.787374152062558,11.394548396829396
3,16.09524036858535,12.957141576931054,12.49457425085806
4,14.724510444812495,11.9551978823858,11.556604446777818
5,17.662126783074463,14.037037630710952,13.497347391735481
6,13.851530185881352,11.311355263975795,10.946638541113721
7,16.465414216855827,13.222627654854481,12.740842222785709
8,15.514081805649411,12.562204587841702,12.1313322106277
9,14.183162207960171,11.507611390600594,11.123608756981419
