Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,41.35174454532077,24.990637637098082,23.39057013353065
1,46.21624177683205,27.35401696124201,25.563832605139783
2,34.92716167977305,23.699726422404545,22.290903358787773
3,33.061483144360665,21.713469847109664,20.47648261565577
4,45.98923127616444,27.24087311805787,25.44900546328178
5,42.657325185545915,25.582705885400795,23.975437320472714
6,45.59403773057524,27.10237301982665,25.427444118974655
7,35.293129186734426,24.31061684512315,22.821862002638294
8,42.09106054317804,25.228254949504908,23.696433093910073
9,64.24241236285134,36.90377225490088,34.32593522238942
