Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,9.708373364030294,6.3035508971242145,5.952000018819662
1,8.292190868116645,5.515551285441889,5.237556380859436
2,10.357435305997946,6.618751813701749,6.239686036076909
3,9.380582878952291,6.055827649147011,5.7159228728351
4,8.035099129903141,5.4431104525725145,5.172138786736378
5,12.401507490975128,7.620954805594313,7.122698109089081
6,8.457013298278115,5.597875980133716,5.309448430223729
7,12.064088112628326,7.468865834715009,6.986494435376043
8,9.397012791503265,6.176239433395438,5.8503108628340375
9,7.995043424244457,5.328743055901734,5.0567765606499915
