Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.762634438542054,6.228775826113476,5.833355055158356
1,8.477874524606388,5.526858028723023,5.164278867795891
2,11.247172505305468,6.558628870347448,6.113959926902
3,10.4039747928731,6.03252004098875,5.633444291867777
4,7.868759163944818,5.4382882803445565,5.109692126587048
5,13.22009312580931,7.49772667686787,6.970226291685362
6,8.687381213562185,5.640227349232019,5.2743528710603425
7,12.75893622558825,7.321190239938537,6.806506463519017
8,9.901753800765023,6.2023944246049805,5.795757369995192
9,8.935499523159905,5.349256359989775,5.018900471591408
