Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,15.158615188832265,12.140406518247534,11.702440915136151
1,14.98514883514965,11.947135674899084,11.505134544525376
2,14.660662140483842,11.815237911314478,11.396646606147705
3,16.280077097811898,12.978908922046035,12.492262549630702
4,14.948017973686405,11.99775126835356,11.568282064412703
5,17.83239058471817,14.055205756264392,13.496881520696032
6,14.065412078445144,11.339689439371023,10.943154140490499
7,16.661138313650483,13.238579178135534,12.734228455086775
8,15.715034854223312,12.58834989296434,12.128018216367892
9,14.404062466765453,11.517636178361984,11.101279712125502
