Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,13.469281039789273,11.18697168950315,10.855331772470725
1,13.289102952635654,11.003966629581594,10.66227587310492
2,13.05950524020173,10.86774564560612,10.533453529397768
3,14.413177364683552,11.840146613402517,11.434086091366847
4,13.290355632379853,11.048593205316664,10.716432008976678
5,15.666291182334998,12.657263529179332,12.079387660087678
6,12.53906366910305,10.48688999609745,10.183815536254322
7,14.723574577837962,12.060518837941347,11.639618378057087
8,13.959194531355411,11.553267406415127,11.182610112973272
9,12.794269565584324,10.62739756159041,10.30448625604701
