Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,8.81878780687397,5.889551043944927,5.632258103505071
1,10.145499855983154,6.437714574512846,6.100702330996155
2,10.779137325641912,6.792145295246759,6.429504513940184
3,12.311418180446275,7.499196482075874,7.065604693761165
4,7.969329308098253,5.796294395664761,5.5180880494300855
5,16.20141161160221,9.69618404005774,9.129850163012446
6,9.42320047112069,6.1309689604518915,5.825706540363152
7,12.509829503142118,7.622014853390647,7.192886250001214
8,9.58672176255213,6.253264128407758,5.956576414286222
9,7.617695429371944,5.274699640210356,5.004018526041065
