Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,15.374440064356651,11.917726267265852,11.390841957632752
1,15.809402968536613,12.244743046813287,11.704071524294406
2,15.99258418346093,12.51128275741996,11.985330743413769
3,18.37575599001982,14.135529743205735,13.49733242544545
4,15.414668526076987,11.87684099994628,11.336310131663877
5,19.881504211463888,15.192470199326182,14.495231228825705
6,15.08305237542381,11.801212092360426,11.303635780491883
7,18.801878985566304,14.41405018304558,13.749688177320024
8,16.73373321028747,12.967867912764472,12.39855768837423
9,15.976599086964278,12.282679377450332,11.723835301225582
