Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,58.23814739765383,32.47978329904328,30.149740820840297
1,60.489638971196186,35.329608367015425,32.73752290138125
2,40.768554088473984,29.63277859941992,27.62782827515034
3,38.718813670777436,27.24000113337506,25.38814414406491
4,64.8978904215245,35.688892304800675,33.11304464822919
5,58.20930106014143,33.103686671815666,30.761092505566303
6,58.39049288969538,34.711291151069204,32.13436206342697
7,41.06786517978982,30.14638997628346,28.157148848275526
8,58.43896549313585,32.33446826217,30.06902733921135
9,93.58521294005055,50.0914969498279,46.41880450029251
