Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,11.056808957948611,9.533346609821574,9.264867589454926
1,11.292303963831113,9.354888228961158,9.045857030309882
2,11.58417760649452,9.521991938445366,9.243589161270444
3,12.945289369320012,10.300585174611996,9.929860361421479
4,10.998409523200072,9.514760768500906,9.219897242409752
5,13.605169151563121,9.940216788616475,9.615474174178164
6,10.872532616981783,9.025333010629382,8.764404054630024
7,13.158510613020344,10.62455655228235,10.242130645138072
8,11.976213026615529,9.850651950407784,9.536384726467382
9,11.352131115706623,9.207992553889483,8.910376563039485
