Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,11.127563751609546,9.334880263083889,8.98822515295748
1,10.920766835718318,8.99700976997881,8.673102175549246
2,10.765636964196176,8.90361686944032,8.550463913990642
3,11.694280212282905,9.390642363970521,9.014806411536211
4,10.969786333243848,9.159182164959224,8.80357429593642
5,12.431968311493819,9.538770403023925,9.162641946379466
6,10.419468770920485,8.741643424373663,8.443705819782114
7,11.906321027952302,9.501364626663953,9.11289203239971
8,11.441534973193486,9.370136091431773,8.988104837721846
9,10.546358044755195,8.741670342924817,8.428109750862404
