Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,16.001460898162264,12.372910134581236,11.846546289246952
1,15.812534281294475,12.194266964695156,11.672175169751199
2,15.388828063199135,11.97503069962817,11.466972084161998
3,17.127359473725654,13.179814240732199,12.62155323237706
4,15.750408168359982,12.228829186113876,11.709362554633127
5,18.75723890459132,14.328687828646334,13.692002124401055
6,14.827263761473986,11.54279885308,11.071082116069508
7,17.472023269484666,13.461902653485087,12.892899052566229
8,16.536695841015167,12.820765160787055,12.239361040751358
9,15.209069545809491,11.765905190299842,11.271610430061035
