Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,43.62639289051516,25.205124574516574,23.484465197025536
1,55.203131647128906,31.259033243871425,28.971122310341222
2,32.5293622060784,22.746982329365935,21.26738376349806
3,39.03768246529849,22.772073756494535,21.26403805474915
4,47.877696266156676,27.293584860009133,25.343166093665324
5,41.49173425750196,24.197734785879973,22.565383140186444
6,44.30522257781479,25.849607959645194,24.039921537831887
7,41.133016059375244,24.41041701038073,22.731520204083075
8,42.83478816784392,24.852565565195363,23.14891610312379
9,55.20260620188637,31.191196418103264,28.927416355005068
