Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,39.980007258039436,24.776606920968597,23.30702221972438
1,51.15579807171861,30.702132563444792,28.701888463040145
2,32.46839334355124,22.181156357993203,21.02421065116468
3,35.12785056389852,22.233148902945736,20.959106119478406
4,44.10532153647665,26.81131986397923,25.122663780515758
5,38.202987964171555,23.768155604098308,22.410896323407606
6,40.46143199961844,25.129810628386448,23.623619477347013
7,38.02037345670291,23.742414733591577,22.41481289760943
8,38.663378688523096,24.159012324380626,22.792384575037026
9,51.252840906986464,30.740241641382752,28.760328653644788
