Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,12.220975145913751,10.122544848059897,9.788872185856988
1,12.014868763940921,9.910834289918068,9.559886408286083
2,11.768596707420887,9.780263619123048,9.424836201784833
3,12.857573894988274,10.533546997420263,10.10367574599114
4,12.03249023999475,9.977911661386752,9.629193538695914
5,13.737002662484414,11.032764241591362,10.455801321172812
6,11.408851838974302,9.510363338379225,9.208509267045674
7,13.094258096494748,10.700807945441365,10.213359984971657
8,12.556627559811684,10.366165099126661,9.955161481769984
9,11.584459316046061,9.58048223495137,9.26266149510772
