Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.993844597286198,6.363040050462104,5.970745299084504
1,8.713064344532047,5.618295714779007,5.266511566109397
2,11.582059773230686,6.699697271819451,6.259161131704229
3,10.709096305504929,6.159444841706829,5.763312951066732
4,8.048382886233869,5.527013051993784,5.195058925818584
5,13.729576883918552,7.707526964289034,7.1829933029477715
6,8.927942456332442,5.711367729897278,5.367371629156546
7,13.31189481415376,7.541046796315828,7.019555804818286
8,10.206061696925813,6.258720220326014,5.885623651456821
9,9.216013041239314,5.43449751337676,5.113940538029308
