Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.537837736098531,8.81857902310617,8.507756136717852
1,10.605002686908083,8.536894931007302,8.207784290682087
2,10.876332699274034,8.713861099756151,8.357883056718936
3,12.013801963817187,9.251020441066913,8.88449142571538
4,10.481479401167988,8.703519495708559,8.39612670430824
5,12.631525100967806,9.18906731545696,8.802364557551238
6,10.248234126404284,8.399482625509123,8.088433985889825
7,12.251231340648598,9.540679234870716,9.106428998906754
8,11.230883387186058,8.98823744275105,8.659122687902842
9,10.621468961589343,8.42941662685499,8.126984972457727
