Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,11.08469024772354,9.334688958385913,9.000873683541162
1,10.891651823833797,8.975251594252079,8.658946089231154
2,10.743322642098427,8.874361129503681,8.560505187518647
3,11.676643688719087,9.34971145297942,9.003527804775619
4,10.939647277842393,9.071532457032884,8.768688141547148
5,12.424428577943416,9.40034891086476,9.084543122847052
6,10.38878414039212,8.721324948047062,8.436303434761374
7,11.889123030315709,9.49500445165545,9.130786240661095
8,11.419706144168579,9.309970971880356,8.973931847470565
9,10.518213458782519,8.664847605744695,8.388884459894358
