Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,108.60458180463932,77.26992652644381,71.0029954708047
1,98.0599807295525,71.01766645619652,66.90656073488883
2,62.652713273247855,46.463114085835606,44.01223659690966
3,59.80564353811896,44.34950876650769,41.99964673484945
4,110.43938801495945,79.22542040411594,74.20248308742845
5,94.71612779503481,68.4988639307533,64.49112932729626
6,93.8859475162141,68.31012043421097,64.42518467491934
7,63.063226708998634,46.697633908157954,44.195668935463985
8,97.08346515903256,70.1744612290833,65.42581347673934
9,209.61885343316857,139.13536193897372,125.09293389345078
