Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,7.851616853573739,5.238202802194321,4.985192595832098
1,8.754391623693603,5.586240812746821,5.2703094557277215
2,9.21913543441786,5.900223017985252,5.573122934882912
3,10.266593506889965,6.368523612770543,5.976093132683927
4,7.283050359444554,5.121822223227326,4.851946071207388
5,13.353907192736594,8.112425567578768,7.588886171802261
6,8.210474270079505,5.374438148332468,5.09412201334298
7,10.462166761726074,6.482644723309624,6.082809639572264
8,8.513879220871855,5.506805278601112,5.213840926423696
9,6.883702526373492,4.6665106243894705,4.434665853567583
