Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,51.89930527940642,31.516059271248103,29.74427920645057
1,54.33250349097575,33.50057286939125,31.645869957730582
2,40.5577879370136,27.957397778589645,26.609775834351282
3,38.58381519486246,26.184305487244675,24.877952231053342
4,57.5576348810784,34.501049920319204,32.45275501120954
5,51.54921740478446,31.711363395382897,29.93814499088103
6,53.90049096790169,33.34749437814649,31.459179502940895
7,40.7481841056197,28.77088111894013,27.292640424002315
8,50.52342403373109,31.226639798585293,29.44884063585218
9,84.12597037681155,48.59334680681303,45.210576223626475
