Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,90.91937299054274,60.08964768544739,54.57683289570531
1,140.3582190353932,79.30129295166122,71.57035664109557
2,50.473303424063786,37.91089935808847,36.101186666096055
3,71.50554919301298,49.651882395779595,45.319671948953854
4,90.50826849734298,63.54902941669751,58.495260197540176
5,73.21428414540524,52.507070434226854,48.75091725308242
6,75.25320266419818,54.142880016825764,50.28621740609099
7,69.08234569539455,50.04958636405328,46.79987669554188
8,75.55895503958868,53.64595256660607,49.37532113198637
9,148.9037058213409,79.70600170207214,71.76726678483465
