Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,69.435278269505,38.52205767662359,35.451484028889354
1,92.763949324794,49.96962649583065,45.87637303452681
2,40.90838550162673,31.36952787411891,29.427951385898933
3,55.360767368422785,33.7633079464079,31.15756466182477
4,69.899566024418,42.60359196713645,39.08420722620069
5,57.1457851711156,36.37892680768911,33.46838142121594
6,58.80048279896026,38.697691402187786,35.55391009294462
7,54.18111758533253,35.808169574376635,32.92896133818286
8,58.779234464230754,36.654941946800356,33.72912725475179
9,92.9783159484227,49.91261895394527,45.821591078846865
