Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,18.19993956966706,13.910714045353714,13.250833195459354
1,18.097608420342883,13.86929233131903,13.214786401077008
2,17.781075229350364,13.78274193725984,13.167202006081245
3,20.073678366452818,15.407904475871891,14.724314347717012
4,18.021925726205204,13.906937305756678,13.263297101249352
5,22.591774241151995,17.16085569114685,16.382741629888805
6,16.840762128456724,13.03191686202072,12.449572751036701
7,20.579227658199173,15.744087052128087,15.037830559106467
8,19.12696681726979,14.757778392595245,14.09326304283486
9,17.378144465597146,13.402313788156373,12.788664176463183
