Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,42.29288168100664,25.153807130398626,23.49338444454559
1,46.77815202362562,27.400216286757527,25.570249064547724
2,34.93676669065596,23.762370428930957,22.302651998345265
3,33.064912809422076,21.96335605100155,20.632898638105342
4,46.65099908968921,27.331048118997444,25.504233270765845
5,43.455744462385226,25.744248687338228,24.074112185033187
6,46.83273300754341,27.223871108263353,25.467217248184344
7,35.308221881161344,24.401275866504765,22.864236754218112
8,43.289418441558794,25.550794188641444,23.92426654722521
9,64.88146593590652,36.95461983576715,34.31706151100078
