Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,95.84390723226628,62.959766037494006,56.88787606087165
1,86.64178330065474,61.64229713488506,57.46410482051452
2,55.84093200894064,41.30576109285838,39.24633280465534
3,53.19359303702151,39.257319199250745,37.271605715224055
4,97.15517315963437,67.24634785463263,61.73353037361997
5,83.45041970872751,59.26497595496576,55.08755243064017
6,83.1033749658167,59.46433261887461,55.42349728200256
7,56.18410775765879,41.574288506244635,39.499210825010834
8,85.75753151365163,60.17497085686897,55.3805551365287
9,183.4622273012904,103.47638600746912,93.28683891874621
