Experiment Repetition Index,"(0,KS)","(1,KS)","(2,KS)","(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,0.10478207917812235,0.018931410778072217,0.010156920627938893,0.3187541707354754,0.023210378984318297,0.01171800462379497
1,0.09978207574068267,0.018473275468862387,0.010699758186242673,0.35559376433004286,0.023336666147428915,0.01219705401818885
2,0.09728207573931621,0.020661110660010036,0.011400372376294047,0.2775379741914034,0.023346246214588005,0.01256776735728958
3,0.10228207933943749,0.018754659395643667,0.009982232216623806,0.26958827706872435,0.023146878999857585,0.011941852204075747
4,0.09978207574515396,0.01886244319599272,0.01033344257858429,0.3463837336469732,0.02237921826083024,0.01165912324881677
5,0.09728207579228278,0.019697223887147362,0.010486076359087736,0.30046736459651946,0.02302049516787258,0.01190109358335728
6,0.10228207573984238,0.018876946873423606,0.011081737699739221,0.33293204873233945,0.023379402447982638,0.012488267352077812
7,0.10353207573883738,0.019794393004955727,0.010889543506385865,0.3044610789547985,0.022877783575624953,0.012103169388709083
8,0.09853207573885704,0.019672741260162014,0.010876011656413094,0.31292059588551924,0.02327034104972016,0.012388176510019295
9,0.09853207573986687,0.018902991456579404,0.011108565179093876,0.3554683176501525,0.023212677745033317,0.012120333842970014
