Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,44.24183337690632,27.854013767303805,26.267215734264518
1,58.56247216193074,35.349597065070796,33.04493308758138
2,34.9290233359405,24.410502357878265,23.202184847341176
3,39.06191975421025,24.897728188932366,23.533776476005244
4,49.791508438070046,30.50684547127004,28.618657449615625
5,41.687555167176875,26.504242054614792,25.04543638546496
6,44.61519432376852,28.161903537520796,26.55057188570045
7,41.81751195554643,26.58000181815114,25.091561538575917
8,42.305204605149925,27.00189672692909,25.49161197040229
9,58.18004554687607,35.269513862896474,33.00707106653573
