Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,42.81313787028099,26.701710919296293,25.254910033610912
1,56.49634194334793,33.69627030280092,31.595412554880976
2,34.43728627544087,23.496078102928898,22.344930726652677
3,37.64861018238535,23.87117323433099,22.608348406324602
4,47.91388340349462,29.11252199787171,27.342555245096364
5,40.35942444406827,25.45015631078087,24.099481404982328
6,43.065008331788675,26.968678139255584,25.486570164180648
7,40.082650842300296,25.425799982524595,24.081387502198723
8,40.863631561570585,25.890974083989697,24.51700149245177
9,56.49894830736478,33.7262126394822,31.634238236249843
