Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,8.01234071621375,5.2805664020229965,4.987172803952417
1,9.046423627202415,5.630713089657776,5.279844725043356
2,9.776272453087596,5.951291007286617,5.581067647884555
3,10.886357182605643,6.425837747301486,5.994579486320319
4,7.293633851750778,5.136092947960625,4.851603041177676
5,14.055078984201085,8.166715821172179,7.5990917537554505
6,8.445316209698985,5.442665349127271,5.1291278153199755
7,10.90402187528904,6.5068065930666155,6.068425095622587
8,8.738836024619626,5.56700096158554,5.228843107361934
9,6.8957725664072775,4.714745785432829,4.472155667984685
