Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,19.076347536466052,14.280205492099263,13.502984524909568
1,18.927541354231987,14.101955315900565,13.319554472792461
2,18.454830348904217,13.999533322612963,13.276785138347936
3,20.785669708718142,15.57939190691398,14.77084118769439
4,18.815613336729896,14.14851675790096,13.378028679166846
5,23.23985165529468,17.305457904766385,16.424870445010576
6,17.608564918893887,13.268763379787414,12.549459257283578
7,21.29205572044203,15.934444671008613,15.113998698493901
8,19.874897609050816,14.926188209415557,14.1305918549747
9,18.170670285500186,13.591070457447291,12.857041855975105
