Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,11.267298750694493,9.390746513690098,9.02056949186157
1,11.054582802112737,9.141173080122332,8.751108558622413
2,10.858565155781982,9.015608176991238,8.634425149700977
3,11.787999778635598,9.608019448169166,9.159433485266216
4,11.095524661158219,9.226738524967468,8.838575237578812
5,12.493889805323073,9.829290058351907,9.298572257508889
6,10.545851609057781,8.850092558968726,8.510156712401997
7,11.99145029940371,9.707474276588202,9.186607898024832
8,11.552470994678892,9.501539591590811,9.071270179670542
9,10.672591085957738,8.88724907757428,8.540099242610832
