Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,60.443473487685374,34.02084244560949,31.530749707668623
1,78.89439560731856,43.636166657416865,40.293011562773934
2,38.48657510419808,28.940589700672316,27.040573343973605
3,51.23408709787037,29.98849747979035,27.87386125346336
4,64.67906577220917,37.422575817141066,34.561364737368194
5,53.08012325318543,32.26204622821277,29.910887586458415
6,54.66102597495144,34.25902924400315,31.717650471683687
7,50.43286166282903,31.882771815308608,29.569691464987898
8,54.571927893118755,32.582349831352374,30.22607486655597
9,79.06960620384487,43.61848948568461,40.28450747461291
