Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,103.1452749770943,72.72597559124252,66.39854589611033
1,160.27601512657156,103.68943052761,93.44334012815804
2,55.3698352676808,42.256370288636504,40.27273096112856
3,80.5291555765589,58.70665851053117,54.313348020707195
4,102.66203079906398,74.41537774580829,69.66673483926891
5,82.56663804135398,60.6172741041175,56.671530464605326
6,84.59482937361884,62.31437183120259,58.62002917950478
7,77.516892653443,57.334904425789574,54.08628369323269
8,85.15312992163064,62.413478968291074,58.08485390741399
9,170.0267454720771,102.38984948539034,92.1378913824984
