Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,14.454368473545255,11.762021382518014,11.417999254220089
1,15.172765148888725,12.211846181009207,11.794413647008684
2,15.505970821790397,12.52103079029754,12.12403241116572
3,17.917021530471537,14.189463463639722,13.683849526724583
4,14.476635261913511,11.732854253594919,11.37658811491789
5,19.837143561466917,15.419366499663408,14.73631219792659
6,14.44506842285491,11.708685821311745,11.311426838088668
7,18.20345485261506,14.38608329087549,13.869426410499798
8,16.09848340209476,12.971300373711244,12.541970551391099
9,15.332866095262254,12.30742042986013,11.880722060737996
