Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,84.33732063809646,50.07656656344081,45.42453899666603
1,76.66759814296692,53.161195553689026,48.791821315506894
2,50.12958056636988,37.37937717677596,35.4993566201261
3,47.69760673040808,35.44995697969351,33.604061021771045
4,85.61636156950752,55.576448790319716,50.46379307261188
5,73.82800505437805,50.63314790206559,46.33117002677268
6,73.67916858993189,51.535629570775285,47.24598678176288
7,50.46691978006125,37.67437346298739,35.78582034470975
8,75.77561723261503,50.37111389157947,45.73452877338344
9,159.77620933504446,80.402229549678,72.95787254705684
