Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,13.530139718313801,10.971107610778038,10.618177829902601
1,13.869257849918686,11.165664142720683,10.77213117711703
2,14.089797631625078,11.43833639698525,10.993218131641903
3,16.022291729790908,12.7379501629577,12.2495213267504
4,13.539605139614341,10.928814101957347,10.565985135998975
5,17.22350525135002,13.501060779761492,12.940027601522074
6,13.278397280691177,10.75576968701582,10.39188623766265
7,16.37622041751321,12.972225359693564,12.470774196564193
8,14.67441429839981,11.797304723359217,11.384803471034118
9,13.963818374377889,11.154861154554325,10.756250817373154
