Data Source,nData,percentageLHS,Lower Bound,Upper Bound,True Value,Repetition Index
lognorm,500,0.99,0.0008418745730837929,0.005609587345478792,0.005,0
lognorm,500,0.99,0.0022464970933710536,0.006719489385222502,0.005,1
lognorm,500,0.99,0.0027692889392397914,0.007606798624911751,0.005,2
lognorm,500,0.99,0.0029541420378723913,0.007770646811009816,0.005,3
lognorm,500,0.99,0.0011699776960753154,0.005808456299414548,0.005,4
lognorm,500,0.99,0.0061791898502328016,0.0061791898502328016,0.005,5
lognorm,500,0.99,0.0017914722440296909,0.00614680236552858,0.005,6
lognorm,500,0.99,0.003118898352003618,0.007351546951625931,0.005,7
lognorm,500,0.99,0.0019849422158676787,0.006696824879381784,0.005,8
lognorm,500,0.99,0.0005039769501676798,0.004430629047507286,0.005,9
lognorm,500,0.99,0.003281216504725024,0.00878062719291891,0.005,10
lognorm,500,0.99,0.0021992930260494857,0.0068953047061005536,0.005,11
lognorm,500,0.99,0.0015255211569370315,0.006174964664750451,0.005,12
lognorm,500,0.99,0.002864497145808483,0.007680623797514203,0.005,13
lognorm,500,0.99,0.003101888006906996,0.008036878291188721,0.005,14
lognorm,500,0.99,0.0001227219634646087,0.0047826741186118875,0.005,15
lognorm,500,0.99,0.0022232542747743322,0.007165141478642946,0.005,16
lognorm,500,0.99,0.001325731895507578,0.005507510364779181,0.005,17
lognorm,500,0.99,0.0027396063894545783,0.007555196123387515,0.005,18
lognorm,500,0.99,0.0008182565466900971,0.004856870119819144,0.005,19
lognorm,500,0.99,0.0021830169760126018,0.006857255515384914,0.005,20
lognorm,500,0.99,0.0019245418748283045,0.0065725440340399805,0.005,21
lognorm,500,0.99,0.003294741169509901,0.008076432525101478,0.005,22
lognorm,500,0.99,0.0002541499808412596,0.0038230446373297856,0.005,23
lognorm,500,0.99,0.0024913940314126117,0.0071971791664307986,0.005,24
lognorm,500,0.99,0.00122542112469747,0.005205673779568132,0.005,25
lognorm,500,0.99,0.002237225359814366,0.0067656997807667854,0.005,26
lognorm,500,0.99,0.0036837258574749982,0.00933515338905393,0.005,27
lognorm,500,0.99,0.004287386614491069,0.009643515276565628,0.005,28
lognorm,500,0.99,0.002372489021816374,0.008146667143918235,0.005,29
lognorm,500,0.99,0.0016823660989949297,0.006533510109830235,0.005,30
lognorm,500,0.99,0.002284041999162962,0.007267777951482087,0.005,31
lognorm,500,0.99,0.0033147909209911546,0.008230978431491752,0.005,32
lognorm,500,0.99,0.00278789780952651,0.007349418302836966,0.005,33
lognorm,500,0.99,0.002633608069705032,0.007254327253507725,0.005,34
lognorm,500,0.99,0.0010858181063090264,0.004904502548567858,0.005,35
lognorm,500,0.99,0.003269192203725724,0.00810564250116131,0.005,36
lognorm,500,0.99,0.0036780640535547695,0.008623484791628546,0.005,37
lognorm,500,0.99,0.00131999703929648,0.005970283003333691,0.005,38
lognorm,500,0.99,0.002227004427757346,0.006563393027818871,0.005,39
lognorm,500,0.99,0.0015496409422906413,0.006829915353443852,0.005,40
lognorm,500,0.99,0.003210196289130735,0.008275730299508701,0.005,41
lognorm,500,0.99,0.002957942786170434,0.007725908736866547,0.005,42
lognorm,500,0.99,0.001870995867965006,0.0061507181431919794,0.005,43
lognorm,500,0.99,0.0022793280014073683,0.0068087350153374455,0.005,44
lognorm,500,0.99,0.002077531604418162,0.006677334778006313,0.005,45
lognorm,500,0.99,0.002031572058399153,0.008551445062175143,0.005,46
lognorm,500,0.99,0.0018545177661130742,0.006376427469623814,0.005,47
lognorm,500,0.99,0.0034107873072978935,0.008309927630191892,0.005,48
lognorm,500,0.99,0.0029314370845109346,0.007785880201175404,0.005,49
lognorm,500,0.99,0.004005012148579795,0.004005012148579795,0.005,50
lognorm,500,0.99,0.0018492433437908525,0.006599264186163734,0.005,51
lognorm,500,0.99,0.002610851917372809,0.007844991831934139,0.005,52
lognorm,500,0.99,0.0018984997864780796,0.006496496585422325,0.005,53
lognorm,500,0.99,0.0015471050397056119,0.00911372158049624,0.005,54
lognorm,500,0.99,0.003620159224847047,0.008892804517869612,0.005,55
lognorm,500,0.99,0.0009990491856888336,0.00616926727176032,0.005,56
lognorm,500,0.99,0.0044053075661389055,0.009629985432686594,0.005,57
lognorm,500,0.99,0.00209728714423533,0.007336137051622548,0.005,58
lognorm,500,0.99,0.0021407034522130065,0.006705488149727787,0.005,59
lognorm,500,0.99,0.0010499706320282129,0.006338834803004596,0.005,60
lognorm,500,0.99,0.00020854571736028094,0.004417022956269668,0.005,61
lognorm,500,0.99,0.003537216806274741,0.00876105320406192,0.005,62
lognorm,500,0.99,0.001676514478806138,0.006239501822194447,0.005,63
lognorm,500,0.99,0.0016054867144327527,0.005880003993475011,0.005,64
lognorm,500,0.99,0.003042457869492965,0.007861351645035637,0.005,65
lognorm,500,0.99,0.0024811249363420546,0.006867474952940944,0.005,66
lognorm,500,0.99,-3.282546675287174e-05,0.00429789359663087,0.005,67
lognorm,500,0.99,0.003175031321442569,0.007941555491545673,0.005,68
lognorm,500,0.99,0.0013817050314906976,0.005406896263848461,0.005,69
lognorm,500,0.99,0.0006040755621445747,0.005587991446944794,0.005,70
lognorm,500,0.99,0.0009891939468547565,0.005559397776780175,0.005,71
lognorm,500,0.99,0.0034239496556217825,0.008178737702788813,0.005,72
lognorm,500,0.99,0.0031676672276176624,0.007975613859295736,0.005,73
lognorm,500,0.99,0.000911642285921693,0.005533579563735438,0.005,74
lognorm,500,0.99,0.00534982399231117,0.00534982399231117,0.005,75
lognorm,500,0.99,0.0012431774650125496,0.005441687431055816,0.005,76
lognorm,500,0.99,0.000262366118680229,0.004129163213420284,0.005,77
